,rbp,method,auc
11,SRSF1,iDeep_scaler_position_relu,0.9297415184799361
12,SRSF1,iDeep_scaler_position_relu,0.9233983105912931
13,SRSF1,iDeep_scaler_position_relu,0.9401688684199896
14,SRSF1,iDeep_scaler_position_relu,0.9303904068579998
15,SRSF1,iDeep_scaler_position_relu,0.9347501496405338
16,SRSF1,iDeep_scaler_position_relu,0.941144219171125
17,SRSF1,iDeep_scaler_position_relu,0.9273876361405125
18,SRSF1,iDeep_scaler_position_relu,0.9289843572885967
19,SRSF1,iDeep_scaler_position_relu,0.9401178531613315
20,SRSF1,iDeep_scaler_position_relu,0.9281414237935977
21,SRSF1,iDeep_scaler_position_relu,0.9250497180032496
22,SRSF1,iDeep_scaler_position_relu,0.9302460924509479
23,SRSF1,iDeep_scaler_position_relu,0.9350698633318041
24,SRSF1,iDeep_scaler_position_relu,0.9176994382730044
25,SRSF1,iDeep_scaler_position_relu,0.9244649475309198
26,SRSF1,iDeep_scaler_position_relu,0.9253189969455118
27,SRSF1,iDeep_scaler_position_relu,0.9277845466544827
28,SRSF1,iDeep_scaler_position_relu,0.9489049166468522
29,SRSF1,iDeep_scaler_position_relu,0.9393692988677216
30,SRSF1,iDeep_scaler_position_relu,0.9132906894100924
31,SRSF1,iDeep_scaler_position_relu,0.9187261384830359
32,SRSF1,iDeep_scaler_position_relu,0.931183155909576
33,SRSF1,iDeep_scaler_position_relu,0.91035924775623
34,SRSF1,iDeep_scaler_position_relu,0.9158391608391607
35,SRSF1,iDeep_scaler_position_relu,0.9297583820400578
36,SRSF1,iDeep_scaler_position_relu,0.9289780543034305
37,SRSF1,iDeep_scaler_position_relu,0.9416370240716693
38,SRSF1,iDeep_scaler_position_relu,0.9328057702968608
39,SRSF1,iDeep_scaler_position_relu,0.9338547166096963
40,SRSF1,iDeep_scaler_position_relu,0.9403518888454119
41,SRSF1,iDeep_scaler_position_relu,0.9286790754115044
42,SRSF1,iDeep_scaler_position_relu,0.9291707210854729
43,SRSF1,iDeep_scaler_position_relu,0.9254904037996363
44,SRSF1,iDeep_scaler_position_relu,0.9474203279702971
45,SRSF1,iDeep_scaler_position_relu,0.933694911595464
46,SRSF1,iDeep_scaler_position_relu,0.9304867986798679
47,SRSF1,iDeep_scaler_position_relu,0.9308839057214954
48,SRSF1,iDeep_scaler_position_relu,0.9179055616624318
49,SRSF1,iDeep_scaler_position_relu,0.9284430442712652
50,SRSF1,iDeep_scaler_position_relu,0.9425981336098356
51,SRSF1,iDeep_scaler_position_relu,0.9394873500294185
52,SRSF1,iDeep_scaler_position_relu,0.9437887060830497
53,SRSF1,iDeep_scaler_position_relu,0.9244203229533303
54,SRSF1,iDeep_scaler_position_relu,0.9278697400990099
55,SRSF1,iDeep_scaler_position_relu,0.9277637130801688
56,SRSF1,iDeep_scaler_position_relu,0.927375441155565
57,SRSF1,iDeep_scaler_position_relu,0.9308062227529839
58,SRSF1,iDeep_scaler_position_relu,0.9321036769138036
59,SRSF1,iDeep_scaler_position_relu,0.947076761868938
60,SRSF1,iDeep_scaler_position_relu,0.9179973162291093
61,SRSF1,iDeep_scaler_position_relu,0.9420263080106414
62,SRSF1,iDeep_scaler_position_relu,0.94864569213574
63,SRSF1,iDeep_scaler_position_relu,0.9282059184210696
64,SRSF1,iDeep_scaler_position_relu,0.9197788763803434
65,SRSF1,iDeep_scaler_position_relu,0.9502774884100615
66,SRSF1,iDeep_scaler_position_relu,0.9343053977181527
67,SRSF1,iDeep_scaler_position_relu,0.9086950048388297
68,SRSF1,iDeep_scaler_position_relu,0.9312176363082547
69,SRSF1,iDeep_scaler_position_relu,0.9445733322376115
70,SRSF1,iDeep_scaler_position_relu,0.9305227115972017
71,SRSF1,iDeep_scaler_position_relu,0.922447355330791
72,SRSF1,iDeep_scaler_position_relu,0.9133207518857742
73,SRSF1,iDeep_scaler_position_relu,0.9406374848011116
74,SRSF1,iDeep_scaler_position_relu,0.9148154672199063
75,SRSF1,iDeep_scaler_position_relu,0.9272332824446353
76,SRSF1,iDeep_scaler_position_relu,0.9371696568153055
77,SRSF1,iDeep_scaler_position_relu,0.9211362374674773
78,SRSF1,iDeep_scaler_position_relu,0.9150090415913201
79,SRSF1,iDeep_scaler_position_relu,0.9405064684160328
80,SRSF1,iDeep_scaler_position_relu,0.9309879511908111
81,SRSF1,iDeep_scaler_position_relu,0.9263625795883861
82,SRSF1,iDeep_scaler_position_relu,0.9269562499999999
83,SRSF1,iDeep_scaler_position_relu,0.9301655335501035
84,SRSF1,iDeep_scaler_position_relu,0.9362720909406583
85,SRSF1,iDeep_scaler_position_relu,0.9279668249141861
86,SRSF1,iDeep_scaler_position_relu,0.9362422418657138
87,SRSF1,iDeep_scaler_position_relu,0.9237136782423813
88,SRSF1,iDeep_scaler_position_relu,0.9396272166016326
89,SRSF1,iDeep_scaler_position_relu,0.9392347949426525
90,SRSF1,iDeep_scaler_position_relu,0.9331499999999999
91,SRSF1,iDeep_scaler_position_relu,0.9131045373060918
92,SRSF1,iDeep_scaler_position_relu,0.9295838169457802
93,SRSF1,iDeep_scaler_position_relu,0.9471423591241261
94,SRSF1,iDeep_scaler_position_relu,0.9351871317088707
95,SRSF1,iDeep_scaler_position_relu,0.9251738218739654
96,SRSF1,iDeep_scaler_position_relu,0.9228852370689656
97,SRSF1,iDeep_scaler_position_relu,0.928204986760812
98,SRSF1,iDeep_scaler_position_relu,0.9199489991380136
99,SRSF1,iDeep_scaler_position_relu,0.9168940870695257
100,SRSF1,iDeep_scaler_position_relu,0.9470086106354996
101,SRSF1,iDeep_scaler_position_relu,0.9359148550724637
102,SRSF1,iDeep_scaler_position_relu,0.9374788823911631
103,SRSF1,iDeep_scaler_position_relu,0.9335592323269513
104,SRSF1,iDeep_scaler_position_relu,0.9289574723044192
105,SRSF1,iDeep_scaler_position_relu,0.9465792287580892
106,SRSF1,iDeep_scaler_position_relu,0.9365960067078923
107,SRSF1,iDeep_scaler_position_relu,0.9244429487635824
108,SRSF1,iDeep_scaler_position_relu,0.919605032648511
109,SRSF1,iDeep_scaler_position_relu,0.9437220765345765
110,SRSF1,iDeep_scaler_position_relu,0.9213745016083363
111,SRSF1,iDeep_scaler_position_relu,0.9335095163651704
112,SRSF1,iDeep_scaler_position_relu,0.9407429464750985
113,SRSF1,iDeep_scaler_position_relu,0.9294615738610216
114,SRSF1,iDeep_scaler_position_relu,0.9291479499615226
115,SRSF1,iDeep_scaler_position_relu,0.9358028810751104
116,SRSF1,iDeep_scaler_position_relu,0.9206427253302254
117,SRSF1,iDeep_scaler_position_relu,0.9309086607014987
118,SRSF1,iDeep_scaler_position_relu,0.919885332059245
119,SRSF1,iDeep_scaler_position_relu,0.944302969580585
120,SRSF1,iDeep_scaler_position_relu,0.9273612171269385
121,SRSF1,iDeep_scaler_position_relu,0.9284061972695198
122,SRSF1,iDeep_scaler_position_relu,0.9295157013438116
123,SRSF1,iDeep_scaler_position_relu,0.9144155198142929
124,SRSF1,iDeep_scaler_position_relu,0.9495126408772464
125,SRSF1,iDeep_scaler_position_relu,0.914136541958267
126,SRSF1,iDeep_scaler_position_relu,0.9516928455128819
127,SRSF1,iDeep_scaler_position_relu,0.9273776733375709
128,SRSF1,iDeep_scaler_position_relu,0.9315402779696247
129,SRSF1,iDeep_scaler_position_relu,0.9306283408447752
130,SRSF1,iDeep_scaler_position_relu,0.9361422543701025
131,SRSF1,iDeep_scaler_position_relu,0.9375089508651984
132,SRSF1,iDeep_scaler_position_relu,0.9274846459011513
133,SRSF1,iDeep_scaler_position_relu,0.9296307642405347
134,SRSF1,iDeep_scaler_position_relu,0.9379206201992818
135,SRSF1,iDeep_scaler_position_relu,0.9283308115243557
136,SRSF1,iDeep_scaler_position_relu,0.927949168797954
137,SRSF1,iDeep_scaler_position_relu,0.9221206156537904
138,SRSF1,iDeep_scaler_position_relu,0.9315126495183657
139,SRSF1,iDeep_scaler_position_relu,0.9268295654610694
140,SRSF1,iDeep_scaler_position_relu,0.9076165429042905
141,SRSF1,iDeep_scaler_position_relu,0.9210119484330783
142,SRSF1,iDeep_scaler_position_relu,0.9277146066470846
143,SRSF1,iDeep_scaler_position_relu,0.9443409685345169
144,SRSF1,iDeep_scaler_position_relu,0.9191034622804346
145,SRSF1,iDeep_scaler_position_relu,0.9250487329434698
146,SRSF1,iDeep_scaler_position_relu,0.9321964757001318
147,SRSF1,iDeep_scaler_position_relu,0.9137337561881189
148,SRSF1,iDeep_scaler_position_relu,0.9287823990355637
149,SRSF1,iDeep_scaler_position_relu,0.9362908246336559
150,SRSF1,iDeep_scaler_position_relu,0.9347870282703781
151,SRSF1,iDeep_scaler_position_relu,0.91839280037172
152,SRSF1,iDeep_scaler_position_relu,0.9158658394170108
153,SRSF1,iDeep_scaler_position_relu,0.9173130767471614
154,SRSF1,iDeep_scaler_position_relu,0.9419610103762708
155,SRSF1,iDeep_scaler_position_relu,0.9409662770788356
156,SRSF1,iDeep_scaler_position_relu,0.9263142648429432
157,SRSF1,iDeep_scaler_position_relu,0.9197250552122882
158,SRSF1,iDeep_scaler_position_relu,0.942435598986979
159,SRSF1,iDeep_scaler_position_relu,0.9458703615225355
160,SRSF1,iDeep_scaler_position_relu,0.9218648018648019
161,SRSF1,iDeep_scaler_position_relu,0.9335880400755338
162,SRSF1,iDeep_scaler_position_relu,0.9241916763389155
163,SRSF1,iDeep_scaler_position_relu,0.9080143363878216
164,SRSF1,iDeep_scaler_position_relu,0.9135567543600355
165,SRSF1,iDeep_scaler_position_relu,0.9191296863168931
166,SRSF1,iDeep_scaler_position_relu,0.9232891964371228
167,SRSF1,iDeep_scaler_position_relu,0.9218353418300342
168,SRSF1,iDeep_scaler_position_relu,0.9301024273553221
169,SRSF1,iDeep_scaler_position_relu,0.9340095517406708
170,SRSF1,iDeep_scaler_position_relu,0.9344715762958256
171,SRSF1,iDeep_scaler_position_relu,0.9246559407269539
172,SRSF1,iDeep_scaler_position_relu,0.9352148468958605
173,SRSF1,iDeep_scaler_position_relu,0.9225768604539795
174,SRSF1,iDeep_scaler_position_relu,0.9212850288575204
175,SRSF1,iDeep_scaler_position_relu,0.9226384419754585
176,SRSF1,iDeep_scaler_position_relu,0.920536524126166
177,SRSF1,iDeep_scaler_position_relu,0.9375865890828485
178,SRSF1,iDeep_scaler_position_relu,0.9378360033397606
179,SRSF1,iDeep_scaler_position_relu,0.9277326269379321
180,SRSF1,iDeep_scaler_position_relu,0.9377524637937683
181,SRSF1,iDeep_scaler_position_relu,0.9314229214117979
182,SRSF1,iDeep_scaler_position_relu,0.9365052478371885
183,SRSF1,iDeep_scaler_position_relu,0.9222948124432138
184,SRSF1,iDeep_scaler_position_relu,0.9265862194345968
185,SRSF1,iDeep_scaler_position_relu,0.9225428789511495
186,SRSF1,iDeep_scaler_position_relu,0.9237191517724028
187,SRSF1,iDeep_scaler_position_relu,0.9221323622814075
188,SRSF1,iDeep_scaler_position_relu,0.9050794730345852
189,SRSF1,iDeep_scaler_position_relu,0.9352857256083063
190,SRSF1,iDeep_scaler_position_relu,0.9232114940817391
191,SRSF1,iDeep_scaler_position_relu,0.9247515967614612
192,SRSF1,iDeep_scaler_position_relu,0.9094093251006337
193,SRSF1,iDeep_scaler_position_relu,0.9143456684039128
194,SRSF1,iDeep_scaler_position_relu,0.9161021365294424
195,SRSF1,iDeep_scaler_position_relu,0.923799290986791
196,SRSF1,iDeep_scaler_position_relu,0.9386835579585742
197,SRSF1,iDeep_scaler_position_relu,0.9453815108132806
198,SRSF1,iDeep_scaler_position_relu,0.9455128205128205
199,SRSF1,iDeep_scaler_position_relu,0.9257750582750583
0,Ago2-2,iDeep_scaler_position_relu,0.9397790773229371
1,Ago2-2,iDeep_scaler_position_relu,0.9209874183787228
2,Ago2-2,iDeep_scaler_position_relu,0.942537673297167
3,Ago2-2,iDeep_scaler_position_relu,0.9148280105311355
4,Ago2-2,iDeep_scaler_position_relu,0.9269441220361466
5,Ago2-2,iDeep_scaler_position_relu,0.9145905819620235
6,Ago2-2,iDeep_scaler_position_relu,0.9216059002122572
7,Ago2-2,iDeep_scaler_position_relu,0.9364681343355883
8,Ago2-2,iDeep_scaler_position_relu,0.9341920135069453
9,Ago2-2,iDeep_scaler_position_relu,0.9252082803254196
10,Ago2-2,iDeep_scaler_position_relu,0.9462793935643564
11,Ago2-2,iDeep_scaler_position_relu,0.9212025130644119
12,Ago2-2,iDeep_scaler_position_relu,0.9196256373675729
13,Ago2-2,iDeep_scaler_position_relu,0.9231418744980127
14,Ago2-2,iDeep_scaler_position_relu,0.9172925625099537
15,Ago2-2,iDeep_scaler_position_relu,0.9253005222189378
16,Ago2-2,iDeep_scaler_position_relu,0.9304997402881436
17,Ago2-2,iDeep_scaler_position_relu,0.9115697830818519
18,Ago2-2,iDeep_scaler_position_relu,0.9183229261853996
19,Ago2-2,iDeep_scaler_position_relu,0.9478122431545636
20,Ago2-2,iDeep_scaler_position_relu,0.937288895131462
21,Ago2-2,iDeep_scaler_position_relu,0.9258602501957689
22,Ago2-2,iDeep_scaler_position_relu,0.9427976247485873
23,Ago2-2,iDeep_scaler_position_relu,0.938265627590781
24,Ago2-2,iDeep_scaler_position_relu,0.9297144466083203
25,Ago2-2,iDeep_scaler_position_relu,0.9376962168266516
26,Ago2-2,iDeep_scaler_position_relu,0.9233624999999999
27,Ago2-2,iDeep_scaler_position_relu,0.94026095004204
28,Ago2-2,iDeep_scaler_position_relu,0.9296572911700831
29,Ago2-2,iDeep_scaler_position_relu,0.9366920922579982
30,Ago2-2,iDeep_scaler_position_relu,0.9352145409602624
31,Ago2-2,iDeep_scaler_position_relu,0.9226748542500504
32,Ago2-2,iDeep_scaler_position_relu,0.9197026800670017
33,Ago2-2,iDeep_scaler_position_relu,0.936257706377427
34,Ago2-2,iDeep_scaler_position_relu,0.9273681112246134
35,Ago2-2,iDeep_scaler_position_relu,0.9489593213665729
36,Ago2-2,iDeep_scaler_position_relu,0.9275013807069221
37,Ago2-2,iDeep_scaler_position_relu,0.9355252935775692
38,Ago2-2,iDeep_scaler_position_relu,0.9517481194423241
39,Ago2-2,iDeep_scaler_position_relu,0.9232896700381363
40,Ago2-2,iDeep_scaler_position_relu,0.9339871957120525
41,Ago2-2,iDeep_scaler_position_relu,0.9284630407120353
42,Ago2-2,iDeep_scaler_position_relu,0.9394915751632388
43,Ago2-2,iDeep_scaler_position_relu,0.9222027466918351
44,Ago2-2,iDeep_scaler_position_relu,0.9210328726624276
45,Ago2-2,iDeep_scaler_position_relu,0.9319233905400287
46,Ago2-2,iDeep_scaler_position_relu,0.9060471427919023
47,Ago2-2,iDeep_scaler_position_relu,0.9109055825404218
48,Ago2-2,iDeep_scaler_position_relu,0.941577704547099
49,Ago2-2,iDeep_scaler_position_relu,0.9327218448492189
50,Ago2-2,iDeep_scaler_position_relu,0.9350531951880954
51,Ago2-2,iDeep_scaler_position_relu,0.9237595194744705
52,Ago2-2,iDeep_scaler_position_relu,0.9369325153374234
53,Ago2-2,iDeep_scaler_position_relu,0.9313099133726938
54,Ago2-2,iDeep_scaler_position_relu,0.9443816195939982
55,Ago2-2,iDeep_scaler_position_relu,0.9245145975056689
56,Ago2-2,iDeep_scaler_position_relu,0.9247401964281468
57,Ago2-2,iDeep_scaler_position_relu,0.9092215196836635
58,Ago2-2,iDeep_scaler_position_relu,0.9333235862102577
59,Ago2-2,iDeep_scaler_position_relu,0.9423037871865165
60,Ago2-2,iDeep_scaler_position_relu,0.9258339136381031
61,Ago2-2,iDeep_scaler_position_relu,0.9413292062111485
62,Ago2-2,iDeep_scaler_position_relu,0.9328937607121843
63,Ago2-2,iDeep_scaler_position_relu,0.9325675986800032
64,Ago2-2,iDeep_scaler_position_relu,0.925229404968576
65,Ago2-2,iDeep_scaler_position_relu,0.960119484330783
66,Ago2-2,iDeep_scaler_position_relu,0.9218717004153079
67,Ago2-2,iDeep_scaler_position_relu,0.9461142348333427
68,Ago2-2,iDeep_scaler_position_relu,0.9328045076726343
69,Ago2-2,iDeep_scaler_position_relu,0.9281571815718157
70,Ago2-2,iDeep_scaler_position_relu,0.9264566395663957
71,Ago2-2,iDeep_scaler_position_relu,0.9171272018880472
72,Ago2-2,iDeep_scaler_position_relu,0.9233561577311578
73,Ago2-2,iDeep_scaler_position_relu,0.9249430673969096
74,Ago2-2,iDeep_scaler_position_relu,0.9392462800723125
75,Ago2-2,iDeep_scaler_position_relu,0.9262234273873782
76,Ago2-2,iDeep_scaler_position_relu,0.9417125
77,Ago2-2,iDeep_scaler_position_relu,0.9298468149547952
78,Ago2-2,iDeep_scaler_position_relu,0.9285625
79,Ago2-2,iDeep_scaler_position_relu,0.9296129543884781
80,Ago2-2,iDeep_scaler_position_relu,0.9304176502742088
81,Ago2-2,iDeep_scaler_position_relu,0.9410092395167022
82,Ago2-2,iDeep_scaler_position_relu,0.9251730209581571
83,Ago2-2,iDeep_scaler_position_relu,0.9324647589049757
84,Ago2-2,iDeep_scaler_position_relu,0.9310559758990252
85,Ago2-2,iDeep_scaler_position_relu,0.9382243080164736
86,Ago2-2,iDeep_scaler_position_relu,0.931494097528685
87,Ago2-2,iDeep_scaler_position_relu,0.9275308641975308
88,Ago2-2,iDeep_scaler_position_relu,0.9365948491117927
89,Ago2-2,iDeep_scaler_position_relu,0.933283876084009
90,Ago2-2,iDeep_scaler_position_relu,0.9078614892739274
91,Ago2-2,iDeep_scaler_position_relu,0.9324293306495754
92,Ago2-2,iDeep_scaler_position_relu,0.9282456140350877
93,Ago2-2,iDeep_scaler_position_relu,0.952180154854366
94,Ago2-2,iDeep_scaler_position_relu,0.9307054765626939
95,Ago2-2,iDeep_scaler_position_relu,0.938062979230254
96,Ago2-2,iDeep_scaler_position_relu,0.9400906042662481
97,Ago2-2,iDeep_scaler_position_relu,0.9335358183770517
98,Ago2-2,iDeep_scaler_position_relu,0.9172087770829953
99,Ago2-2,iDeep_scaler_position_relu,0.9439104815030332
100,Ago2-2,iDeep_scaler_position_relu,0.9451223985718129
101,Ago2-2,iDeep_scaler_position_relu,0.9459807531759848
102,Ago2-2,iDeep_scaler_position_relu,0.9226813928516644
103,Ago2-2,iDeep_scaler_position_relu,0.9093013737177356
104,Ago2-2,iDeep_scaler_position_relu,0.928624258017207
105,Ago2-2,iDeep_scaler_position_relu,0.9247563352826511
106,Ago2-2,iDeep_scaler_position_relu,0.9284430846930847
107,Ago2-2,iDeep_scaler_position_relu,0.9237139671922281
108,Ago2-2,iDeep_scaler_position_relu,0.9328428790345753
109,Ago2-2,iDeep_scaler_position_relu,0.9238827475434619
110,Ago2-2,iDeep_scaler_position_relu,0.9322803515158633
111,Ago2-2,iDeep_scaler_position_relu,0.9311368642850302
112,Ago2-2,iDeep_scaler_position_relu,0.9149727811300807
113,Ago2-2,iDeep_scaler_position_relu,0.9124222966923332
114,Ago2-2,iDeep_scaler_position_relu,0.9338241978002
115,Ago2-2,iDeep_scaler_position_relu,0.93928317595695
116,Ago2-2,iDeep_scaler_position_relu,0.94349375
117,Ago2-2,iDeep_scaler_position_relu,0.9354945799457994
118,Ago2-2,iDeep_scaler_position_relu,0.9438799389102375
119,Ago2-2,iDeep_scaler_position_relu,0.932038959621447
120,Ago2-2,iDeep_scaler_position_relu,0.914129850860812
121,Ago2-2,iDeep_scaler_position_relu,0.9348186379928316
122,Ago2-2,iDeep_scaler_position_relu,0.9466359871145882
123,Ago2-2,iDeep_scaler_position_relu,0.9158291140834782
124,Ago2-2,iDeep_scaler_position_relu,0.9433318103360748
125,Ago2-2,iDeep_scaler_position_relu,0.9293096602893371
126,Ago2-2,iDeep_scaler_position_relu,0.9241614181258537
127,Ago2-2,iDeep_scaler_position_relu,0.9276721202044612
128,Ago2-2,iDeep_scaler_position_relu,0.9150167529698447
129,Ago2-2,iDeep_scaler_position_relu,0.9424382987884837
130,Ago2-2,iDeep_scaler_position_relu,0.9453475163811964
131,Ago2-2,iDeep_scaler_position_relu,0.9330061622710781
132,Ago2-2,iDeep_scaler_position_relu,0.9573806389209814
133,Ago2-2,iDeep_scaler_position_relu,0.9235274080285085
134,Ago2-2,iDeep_scaler_position_relu,0.9204749999999999
135,Ago2-2,iDeep_scaler_position_relu,0.9202994508889948
136,Ago2-2,iDeep_scaler_position_relu,0.9146389180993373
137,Ago2-2,iDeep_scaler_position_relu,0.9339067358923236
138,Ago2-2,iDeep_scaler_position_relu,0.9168407075082508
139,Ago2-2,iDeep_scaler_position_relu,0.9417233514590899
140,Ago2-2,iDeep_scaler_position_relu,0.9493966974686769
141,Ago2-2,iDeep_scaler_position_relu,0.9293968137511792
142,Ago2-2,iDeep_scaler_position_relu,0.9376243397132469
143,Ago2-2,iDeep_scaler_position_relu,0.9273411716171618
144,Ago2-2,iDeep_scaler_position_relu,0.9180749805749806
145,Ago2-2,iDeep_scaler_position_relu,0.9303606825668918
146,Ago2-2,iDeep_scaler_position_relu,0.9433232692409556
147,Ago2-2,iDeep_scaler_position_relu,0.9130432124428358
148,Ago2-2,iDeep_scaler_position_relu,0.9382932277388567
149,Ago2-2,iDeep_scaler_position_relu,0.9446198830409357
150,Ago2-2,iDeep_scaler_position_relu,0.9134176058483094
151,Ago2-2,iDeep_scaler_position_relu,0.9414987846578503
152,Ago2-2,iDeep_scaler_position_relu,0.9273311975740383
153,Ago2-2,iDeep_scaler_position_relu,0.9249072323962804
154,Ago2-2,iDeep_scaler_position_relu,0.9163366839273023
155,Ago2-2,iDeep_scaler_position_relu,0.9268505132501407
156,Ago2-2,iDeep_scaler_position_relu,0.928742979603902
157,Ago2-2,iDeep_scaler_position_relu,0.9259464743335712
158,Ago2-2,iDeep_scaler_position_relu,0.9360577769948917
159,Ago2-2,iDeep_scaler_position_relu,0.9274653017764743
160,Ago2-2,iDeep_scaler_position_relu,0.9306298901753183
161,Ago2-2,iDeep_scaler_position_relu,0.9340630813827715
162,Ago2-2,iDeep_scaler_position_relu,0.9235022742040286
163,Ago2-2,iDeep_scaler_position_relu,0.9394999233011198
164,Ago2-2,iDeep_scaler_position_relu,0.9338699494949494
165,Ago2-2,iDeep_scaler_position_relu,0.9153257783121436
166,Ago2-2,iDeep_scaler_position_relu,0.949501246882793
167,Ago2-2,iDeep_scaler_position_relu,0.938357188880707
168,Ago2-2,iDeep_scaler_position_relu,0.9335325804892889
169,Ago2-2,iDeep_scaler_position_relu,0.9359498795643895
170,Ago2-2,iDeep_scaler_position_relu,0.9356193002818769
171,Ago2-2,iDeep_scaler_position_relu,0.9268971167249518
172,Ago2-2,iDeep_scaler_position_relu,0.9230018388372503
173,Ago2-2,iDeep_scaler_position_relu,0.9355328452499703
174,Ago2-2,iDeep_scaler_position_relu,0.9282650713299586
175,Ago2-2,iDeep_scaler_position_relu,0.9079573792790749
176,Ago2-2,iDeep_scaler_position_relu,0.9399524087024087
177,Ago2-2,iDeep_scaler_position_relu,0.9247145694965587
178,Ago2-2,iDeep_scaler_position_relu,0.9317521333650366
179,Ago2-2,iDeep_scaler_position_relu,0.932661619867447
180,Ago2-2,iDeep_scaler_position_relu,0.9225415022705278
181,Ago2-2,iDeep_scaler_position_relu,0.9332080260511445
182,Ago2-2,iDeep_scaler_position_relu,0.9376783543015956
183,Ago2-2,iDeep_scaler_position_relu,0.9450681467332216
184,Ago2-2,iDeep_scaler_position_relu,0.9129546169164657
185,Ago2-2,iDeep_scaler_position_relu,0.9403637371218418
186,Ago2-2,iDeep_scaler_position_relu,0.9357170577053364
187,Ago2-2,iDeep_scaler_position_relu,0.9356187498449093
188,Ago2-2,iDeep_scaler_position_relu,0.9344444444444444
189,Ago2-2,iDeep_scaler_position_relu,0.9094136295822677
190,Ago2-2,iDeep_scaler_position_relu,0.9383736896545467
191,Ago2-2,iDeep_scaler_position_relu,0.9390460719858791
192,Ago2-2,iDeep_scaler_position_relu,0.9174226093772718
193,Ago2-2,iDeep_scaler_position_relu,0.9240680139608878
194,Ago2-2,iDeep_scaler_position_relu,0.936757916076914
195,Ago2-2,iDeep_scaler_position_relu,0.9175534535422208
196,Ago2-2,iDeep_scaler_position_relu,0.9175799758759401
197,Ago2-2,iDeep_scaler_position_relu,0.9292184763987839
198,Ago2-2,iDeep_scaler_position_relu,0.9421116759249555
199,Ago2-2,iDeep_scaler_position_relu,0.9296057975428977
0,U2AF2(KD),iDeep_scaler_position_relu,0.9331538516298967
1,U2AF2(KD),iDeep_scaler_position_relu,0.9511009694719473
2,U2AF2(KD),iDeep_scaler_position_relu,0.9275989319630217
3,U2AF2(KD),iDeep_scaler_position_relu,0.9547412186379929
4,U2AF2(KD),iDeep_scaler_position_relu,0.9331765538203542
5,U2AF2(KD),iDeep_scaler_position_relu,0.9273188525949263
6,U2AF2(KD),iDeep_scaler_position_relu,0.9436279702859052
7,U2AF2(KD),iDeep_scaler_position_relu,0.9493950277905974
8,U2AF2(KD),iDeep_scaler_position_relu,0.9376646154582895
9,U2AF2(KD),iDeep_scaler_position_relu,0.9386723239832726
10,U2AF2(KD),iDeep_scaler_position_relu,0.9435535520740959
11,U2AF2(KD),iDeep_scaler_position_relu,0.9267053556624109
12,U2AF2(KD),iDeep_scaler_position_relu,0.9384338852070138
13,U2AF2(KD),iDeep_scaler_position_relu,0.9451755295511777
14,U2AF2(KD),iDeep_scaler_position_relu,0.941823422330097
15,U2AF2(KD),iDeep_scaler_position_relu,0.9532610765794622
16,U2AF2(KD),iDeep_scaler_position_relu,0.932630340164011
17,U2AF2(KD),iDeep_scaler_position_relu,0.9386175846102685
18,U2AF2(KD),iDeep_scaler_position_relu,0.9455725129048127
19,U2AF2(KD),iDeep_scaler_position_relu,0.9350139288487007
20,U2AF2(KD),iDeep_scaler_position_relu,0.9379286561468646
21,U2AF2(KD),iDeep_scaler_position_relu,0.931569964719136
22,U2AF2(KD),iDeep_scaler_position_relu,0.9394527507710566
23,U2AF2(KD),iDeep_scaler_position_relu,0.939805701544832
24,U2AF2(KD),iDeep_scaler_position_relu,0.9391501650165017
25,U2AF2(KD),iDeep_scaler_position_relu,0.9557572861920687
26,U2AF2(KD),iDeep_scaler_position_relu,0.9542314335060449
27,U2AF2(KD),iDeep_scaler_position_relu,0.9413919413919414
28,U2AF2(KD),iDeep_scaler_position_relu,0.9444444444444444
29,U2AF2(KD),iDeep_scaler_position_relu,0.9413986872550408
30,U2AF2(KD),iDeep_scaler_position_relu,0.9250931355760427
31,U2AF2(KD),iDeep_scaler_position_relu,0.9331876456876458
32,U2AF2(KD),iDeep_scaler_position_relu,0.9502689786397456
33,U2AF2(KD),iDeep_scaler_position_relu,0.9529065098261527
34,U2AF2(KD),iDeep_scaler_position_relu,0.9361512927685858
35,U2AF2(KD),iDeep_scaler_position_relu,0.9394249250901184
36,U2AF2(KD),iDeep_scaler_position_relu,0.9526909722222222
37,U2AF2(KD),iDeep_scaler_position_relu,0.9469412584676334
38,U2AF2(KD),iDeep_scaler_position_relu,0.9409418706293706
39,U2AF2(KD),iDeep_scaler_position_relu,0.9495894103126021
40,U2AF2(KD),iDeep_scaler_position_relu,0.9474706422430674
41,U2AF2(KD),iDeep_scaler_position_relu,0.9483468744818438
42,U2AF2(KD),iDeep_scaler_position_relu,0.9326441026142672
43,U2AF2(KD),iDeep_scaler_position_relu,0.9395102855099466
44,U2AF2(KD),iDeep_scaler_position_relu,0.9342928204277898
45,U2AF2(KD),iDeep_scaler_position_relu,0.9250114224794395
46,U2AF2(KD),iDeep_scaler_position_relu,0.9404025335648432
47,U2AF2(KD),iDeep_scaler_position_relu,0.9270298355948798
48,U2AF2(KD),iDeep_scaler_position_relu,0.9424675550261793
49,U2AF2(KD),iDeep_scaler_position_relu,0.9452125876650166
50,U2AF2(KD),iDeep_scaler_position_relu,0.9423913238004903
51,U2AF2(KD),iDeep_scaler_position_relu,0.93744458610268
